"lang"
{
	"Language"	"TChinese"
	    "DOTA_Tooltip_Ability_A32R"  "忍术．幽魄刀"
        "DOTA_Tooltip_Ability_A32R_Description" "(被动)<br />攻击时有20% 机率造成<font color=\"#5cb85c\">(2.0/2.3/2.6/2.9)</font>倍的伤害。<br />(启动)<br />将一个生物转化为虚空状态，在虚空状态下将无法被一般攻击所伤，但也无法进行攻击，并且减缓50%移动速度，受到魔法伤害时为1.33倍，持续<font color=\"#5cb85c\">(2/3/4/5)</font>秒。"
	    "DOTA_Tooltip_Ability_A32T"  "忍法密传．修罗吞世刀"
        "DOTA_Tooltip_Ability_A32T_Description" "往指定方向斩出一道巨大的修罗刀气，所有被修罗刀气所击中的敌人将会受到他们现有生命值<font color=\"#5cb85c\">(20/25/30)%</font>的伤害，并被强制往泷川一益的方向移动。"
	    "DOTA_Tooltip_Ability_A33W"  "黑暗召唤"
        "DOTA_Tooltip_Ability_A33W_Description" "从指定的范围内持续的召唤出骷髅亡灵来加入作战，每个亡灵现身的时候都会使身旁的敌军受到80伤害并因为恐惧而无法动弹0.88秒。最多可召唤<font color=\"#5cb85c\">(2/3/4/5)</font>个亡灵。"
	    "DOTA_Tooltip_Ability_A33E"  "鬼躯之步"
        "DOTA_Tooltip_Ability_A33E_Description" "施展鬼躯之步，在接下来120秒，增加30%移动速度，并且可以忽略<font color=\"#5cb85c\">(0/1/2/3)</font>次的敌方英雄或是箭塔造成大于35的伤害，若敌方英雄或是箭塔成功的造成伤害，则取消鬼躯之步效果。"
	    "DOTA_Tooltip_Ability_A33R"  "腐化灵光"
        "DOTA_Tooltip_Ability_A33R_Description" "使附近敌军的护甲降低<font color=\"#5cb85c\">(3/5/7/9)</font>。"
	    "DOTA_Tooltip_Ability_A33T"  "伤害加深"
        "DOTA_Tooltip_Ability_A33T_Description" "降低指定敌军<font color=\"#5cb85c\">(9/12/15)</font>的防御，并且在持续时间内将可以观察该敌军，持续30秒，非英雄单位的持续时间为2倍。"
	    "DOTA_Tooltip_Ability_A34W"  "寒霜弹"
        "DOTA_Tooltip_Ability_A34W_Description" "对着敌人或建筑物投出寒霜弹，造成<font color=\"#5cb85c\">(100/200/300/400)</font>伤害并将对方结冻<font color=\"#5cb85c\">(1.0/1.5/2.0/2.5)</font>秒，非英雄单位的持续时间多1.5秒。"
	    "DOTA_Tooltip_Ability_A34E"  "冰山之袭"
        "DOTA_Tooltip_Ability_A34E_Description" "以冰山轰击敌方部队，造成指定敌军<font color=\"#5cb85c\">(200/300/400/500)</font>伤害，以及分散开<font color=\"#5cb85c\">(100/200/300/400)</font>冰爆伤害。冰冷伤害可以降低部队的移动与攻击速度。持续5秒。"
	    "DOTA_Tooltip_Ability_A34R"  "冰霜之息"
        "DOTA_Tooltip_Ability_A34R_Description" "对着前方洒出一阵的冰霜，可以造成<font color=\"#5cb85c\">(100/200/300/400)</font>伤害，以及每秒<font color=\"#5cb85c\">(30/40/50/60)</font>伤害，持续6秒。"
	    "DOTA_Tooltip_Ability_A34T"  "急速冷却"
        "DOTA_Tooltip_Ability_A34T_Description" "使自身的所有技能的冷却时间马上结束，需要0.5秒的施法时间。"
	    "DOTA_Tooltip_Ability_A35W"  "焰袭"
        "DOTA_Tooltip_Ability_A35W_Description" "化身为爆裂的怒焰朝着指定地点冲锋而去，可以对路径上的所有敌人造成<font color=\"#5cb85c\">(200/300/400/500)</font>伤害。"
	    "DOTA_Tooltip_Ability_A35E"  "炽焰封魔"
        "DOTA_Tooltip_Ability_A35E_Description" "以自身为中心爆出具有封魔之力的怒焰，可以对四周范围的敌军造成<font color=\"#5cb85c\">(75/145/215/285)</font>初始伤害，并且晕眩1秒，接着封魔焰将会在敌军身上燃烧，每秒造成55伤害并且无法施法以及使用物品，持续3秒。"
	    "DOTA_Tooltip_Ability_A35R"  "炎之迅捷"
        "DOTA_Tooltip_Ability_A35R_Description" "永久提升<font color=\"#5cb85c\">8/16/24/32)</font>点的灵活。"
	    "DOTA_Tooltip_Ability_A35T"  "焦灼之火"
        "DOTA_Tooltip_Ability_A35T_Description" "启动之后，每1.2秒对附近的敌方英雄造成等同于他们生命最大值<font color=\"#5cb85c\">(5/6/7)%</font>的伤害，并且使他们失去等量的法力 以及中断动作 ，持续4.8秒。"
	    "DOTA_Tooltip_Ability_A36W"  "潜影术"
        "DOTA_Tooltip_Ability_A36W_Description" "在接下来6秒，进入隐身状态并提升10%移动速度，若是使用技能、物品或是进行攻击则会现身，现身的第一击可以造成<font color=\"#5cb85c\">(120/200/280/360)</font>伤害。"
	    "DOTA_Tooltip_Ability_A36E"  "地刺陷阱"
        "DOTA_Tooltip_Ability_A36E_Description" "在指定的地点放置一个地刺陷阱，陷阱为隐形，可以手动触发，当触发时对陷阱其上的敌人造成<font color=\"#5cb85c\">(200/300/400/500)</font>伤害，并且减缓35% 移动速度，场上最多可以同时存在<font color=\"#5cb85c\">(2/4/6/8)</font>个陷阱。<br />穿刺减缓其上的敌人，对他们造成<font color=\"#5cb85c\">(200/300/400/500)</font>伤害，并减缓35% 移动速度，持续3秒。"
	    "DOTA_Tooltip_Ability_A36R"  "苦楚秘酿"
        "DOTA_Tooltip_Ability_A36R_Description" "饮用它，在接下来4.5秒增加<font color=\"#5cb85c\">(25/40/55/70)% </font>攻速，并且当你受到伤害时，酒精带来的卓越耐力让你的生命值不会低于总生命值的<font color=\"#5cb85c\">(6/12/18/24)%</font>。"
	    "DOTA_Tooltip_Ability_A36T"  "夺命攻击"
        "DOTA_Tooltip_Ability_A36T_Description" "每次攻击将有15%的机率进行夺命攻击，在击中敌人时造成<font color=\"#5cb85c\">(150/200/250)</font>额外伤害并使之晕眩<font color=\"#5cb85c\">(0.8/1.0/1.2)</font>秒。"
	
		
		"npc_dota_hero_nevermore_bio"	"杂贺党的首领历代都称孙市，战国中后期名将，杂贺孙市是擅使铁炮的高手。纪伊的杂贺众出身。当信长攻打一揆众的本据地．伊势长岛时，杂贺众力挺一揆众，组织铁炮队痛击织田军促使败退。历史上孙市的真实身份不详，一说为铃木重秀，另一说为重朝。重秀曾在石山合战，仅仅以100人规模的铁炮队重创织田军，又介于本愿寺之间，在山崎之战大为活跃，后来也参加秀吉的纪州攻略战；重朝在关原西军中于成功攻下伏见城，曾投靠政宗，尔后则成为家康、赖房的臣下。"
		"DOTA_Tooltip_Ability_B01W"	"狙击模式"
		"DOTA_Tooltip_Ability_B01W_Description"	"转换为狙击状态，增加攻击伤害<font color=\"#5cb85c\">(20/30/40/50)</font>、攻击距离<font color=\"#5cb85c\">(200/350/500/650)</font>和夜晚视野1000，持续8秒。"
		"DOTA_Tooltip_Ability_B01E"	"杂贺众"
		"DOTA_Tooltip_Ability_B01E_Description"	"召唤杂贺众的同伴<font color=\"#5cb85c\">(2/4/6/8)</font>个来加入战斗。"
		"DOTA_Tooltip_Ability_B01R"	"雨铁炮"
		"DOTA_Tooltip_Ability_B01R_Description"	"对建筑物造成额外<font color=\"#5cb85c\">(10/15/20/25)% </font>真实伤害、英雄造成额外<font color=\"#5cb85c\">(10/15/20/25)% </font>真实伤害、部队造成额外<font color=\"#5cb85c\">(34/46/58/70)% </font>真实伤害。<br /><font color=\"#5cb85c\">法球效果</font>"
		"DOTA_Tooltip_Ability_B01T"	"三段"
		"DOTA_Tooltip_Ability_B01T_Description"	"能让攻击力获得伤害加成200% 的三段技法，持续<font color=\"#5cb85c\">(7/11/13)</font>秒。"
		
		"DOTA_Tooltip_Ability_B01W_old"	"狙击模式"
		"DOTA_Tooltip_Ability_B01W_old_Description"	"转换为狙击状态，增加攻击距离<font color=\"#5cb85c\">(250/450/650/850)</font>但牺牲70% 跑速。"
		"DOTA_Tooltip_Ability_B01R_old"	"雨铁炮"
		"DOTA_Tooltip_Ability_B01R_old_Description"	"45% 机率对建筑物造成额外<font color=\"#5cb85c\">(20/30/40/55)% </font>真实伤害、英雄造成额外<font color=\"#5cb85c\">(20/30/40/55)% </font>真实伤害、部队造成额外<font color=\"#5cb85c\">(60/90/120/150)% </font>真实伤害。<br /><font color=\"#5cb85c\">法球效果</font>"
		"DOTA_Tooltip_Ability_B01T_old"	"三段"
		"DOTA_Tooltip_Ability_B01T_old_Description"	"能让攻击力获得伤害加成200% 的三段技法，持续<font color=\"#5cb85c\">(7/11/13)</font>秒。"
		
		"DOTA_Tooltip_modifier_B01W"	"狙击模式"
		"DOTA_Tooltip_modifier_B01W_Description"	"转换为狙击状态，增加攻击伤害、攻击距离和夜晚视野，持续一段时间。"
		"DOTA_Tooltip_modifier_B01E"	"杂贺众"
		"DOTA_Tooltip_modifier_B01E_Description"	"杂贺众"
		"DOTA_Tooltip_Ability_majia_2"	""
		"DOTA_Tooltip_Ability_majia_2_Description"	""
		"DOTA_Tooltip_Ability_majia_2_Lore"	""
		"DOTA_Tooltip_Ability_majia_2_Note0"	""
		"DOTA_Tooltip_Ability_majia_2_Note1"	""
		"DOTA_Tooltip_Ability_majia_2_Note2"	""
		"DOTA_Tooltip_modifier_majia"	""
		"DOTA_Tooltip_modifier_majia_Description"	""
		"DOTA_Tooltip_modifier_B01R"	"雨铁炮"
		"DOTA_Tooltip_modifier_B01R_Description"	"雨铁炮"
		
		"B01W_UNIT"	"杂贺众"
		"B01W_UNIT_bio"	"杂贺众"
	
		"npc_dota_hero_faceless_void_bio"	"风魔家的首领历代都称小太郎，但他们比杂贺、服部都要神秘，没有留下相关人物姓名，甚至没有留下统一的相貌描述，一直侍奉北条家。"
		"DOTA_Tooltip_Ability_B02D"	"忍法．迷踪步"
		"DOTA_Tooltip_Ability_B02D_Description"	"进入隐形状态，提升移动速度<font color=\"#5cb85c\">(0/5/10/15/20)% </font>，使用技能即会现身，现身的第一击可以额外造成伤害<font color=\"#5cb85c\">(0/90/175/260/345)</font>。<br /><font color=\"#d9534f\">天生主动技能，提升“忍法．胧”技能等级可强化此技能</font>"
		"DOTA_Tooltip_Ability_B02W"	"忍法．胧"
		"DOTA_Tooltip_Ability_B02W_Description"	"造出指定目标的幻影，幻影可以继承本身伤害80% ，但是会受到400% 伤害，持续<font color=\"#5cb85c\">(5/6/7/8) </font>秒。<br /><font
 color=\"#d9534f\">提升此技能等级可强化“忍法．迷踪步”</font>"
 "DOTA_Tooltip_Ability_B02E"	"忍法．炽烈之径"
		"DOTA_Tooltip_Ability_B02E_Description"	"施展之后，会在经过的地方产生火焰，碰到火焰的敌人每秒受到伤害<font color=\"#5cb85c\">(180/240/300/360)</font>。"
		"DOTA_Tooltip_Ability_B02R"	"忍法．十八方手里剑"
		"DOTA_Tooltip_Ability_B02R_Description"	"使目标敌军被陷阱纠缠，使其受困而无法移动，并且在18方位创造出手里剑进行攻击，每发手里剑造成伤害和短暂晕眩，总共造成<font color=\"#5cb85c\">90/180/270/360</font>真实伤害。<br /><font color=\"#d9534f\">无视魔法免疫牵制，但魔法免疫单位不会晕眩。</font>"
		"DOTA_Tooltip_Ability_B02T"	"忍法密传．四方导雷"
		"DOTA_Tooltip_Ability_B02T_Description"	"使目标敌军成为导雷的目标晕眩1秒，并且在接下来每隔1秒便会承受一次四方导雷的攻击，造成175真实伤害并且晕眩0.35秒，持续<font color=\"#5cb85c\">(4/5/6)</font>次。"
		"DOTA_Tooltip_modifier_B02T"	"忍法密传．四方导雷"
		"DOTA_Tooltip_modifier_B02T_Description"	"忍法密传．四方导雷"
		"DOTA_Tooltip_modifier_B02T_2"	"忍法密传．四方导雷"
		"DOTA_Tooltip_modifier_B02T_2_Description"	"忍法密传．四方导雷"
		
		"DOTA_Tooltip_modifier_B02E"	"忍法．炽烈之径"
		"DOTA_Tooltip_modifier_B02E_Description"	"忍法．炽烈之径"
		"DOTA_Tooltip_modifier_B02E_2"	"忍法．炽烈之径"
		"DOTA_Tooltip_modifier_B02E_2_Description"	"忍法．炽烈之径"
		"DOTA_Tooltip_modifier_B02E_3"	"忍法．炽烈之径"
		"DOTA_Tooltip_modifier_B02E_3_Description"	"忍法．炽烈之径"
		
		
		
		"DOTA_Tooltip_Ability_B03W" "钟馗一击"
		"DOTA_Tooltip_Ability_B03W_Description" "【W】对前方100的敌军造成<font color=\"#5cb85c\">(150/250/350/450)</font>伤害以及晕眩1.1秒。【E】对前方400的敌军造成<font color=\"#5cb85c\">(150/250/350/450)</font>伤害以及晕眩1.1秒。【R】对前方700的敌军造成<font color=\"#5cb85c\">(150/250/350/450)</font>伤害以及晕眩1.1秒。<br /><font color=\"#cc0000\">本技能学习后分为3个攻击技能，耗魔与冷却时间相同，但不互相影响</font>"

		"DOTA_Tooltip_Ability_B03E" "越后金刚"
		"DOTA_Tooltip_Ability_B03E_Description" "每次受到伤害时，将有<font color=\"#5cb85c\">(8/12/16/20)%</font>的机率忽略该次伤害，但是会消耗总法力量2% 的法力，当法力低于15%时不会触发忽略伤害的效果。每当杀死一名敌军，便可以恢复<font color=\"#5cb85c\">(5/8/11/14)</font>法力。"

		"DOTA_Tooltip_Ability_B03R" "沉重打击"
		"DOTA_Tooltip_Ability_B03R_Description" "每次攻击时将可以额外造成等同于力量<font color=\"#5cb85c\">(35/70/105/140)%</font>的伤害。额外增加的伤害为物理伤害。"

		"DOTA_Tooltip_Ability_B03T" "钟馗之审判"
		"DOTA_Tooltip_Ability_B03T_Description" "当启动钟馗之审判，将可以增加自身100% 攻速以及17%移动速度，并在接下来每0.8秒随机对周围的敌军自动投掷审判之锤，审判之锤击中将可以造成<font color=\"#5cb85c\">(60/80/100)</font>伤害并晕眩0.38秒，总共可以投掷<font color=\"#5cb85c\">(30/35/40)</font>次。"


		"DOTA_Tooltip_Ability_B04W" "踏火无痕"
		"DOTA_Tooltip_Ability_B04W_Description" "冲刺到指定地点，随机对附近的敌人释放<font color=\"#5cb85c\">(100/200/300/400)</font>伤害的火焰，最远可以冲刺<font color=\"#5cb85c\">(600/700/800/900)</font>距离。"
		"DOTA_Tooltip_Ability_B04E" "火焰强袭"
		"DOTA_Tooltip_Ability_B04E_Description" "施展一道巨型火焰，对范围内敌人造成<font color=\"#5cb85c\">(150/250/350/450)</font>伤害并晕眩<font color=\"#5cb85c\">(0.5/0.8/1.1/1.4)</font>秒。"
		"DOTA_Tooltip_Ability_B04R" "炎之迅捷"
		"DOTA_Tooltip_Ability_B04R_Description" "永久提升<font color=\"#5cb85c\">(8/16/24/32)</font>点的灵活。"
		"DOTA_Tooltip_Ability_B04T" "种子岛"
		"DOTA_Tooltip_Ability_B04T_Description" "使用威力强大的种子岛铁炮，具有800远距离攻击，增加<font color=\"#5cb85c\">(50/70/90)</font>基础攻击力，并使用新式弹药，有38%机率让敌人产生0.22秒的停顿，持续<font color=\"#5cb85c\">(28/32/36)</font>秒。

		"npc_dota_hero_keeper_of_the_light" "毛利元就"
		"npc_dota_hero_keeper_of_the_light_bio" "毛利元就被世人誉为“战国第一智将”，是他一手构建了毛利家统领关西十国的中国(霸主地位)，初期时毛利家正夹于控制中国东西的尼子家与大内家之间，月山富田的尼子家动员云、石、耆、幡、作、备中诸国共30000大军前来攻打毛利居城吉田郡山城，而毛利军仅以2400人击败30000尼子大军，元就不愧是“战国第一谋将”。"

		"DOTA_Tooltip_Ability_B05W" "链锁闪电"
		"DOTA_Tooltip_Ability_B05W_Description" "丢出一道闪电束在5个敌人之间弹跳，造成<font color=\"#5cb85c\">(150/300/450/600)</font>伤害。"
		"DOTA_Tooltip_Ability_B05E" "天雷击"
		"DOTA_Tooltip_Ability_B05E_Description" "召唤天雷对以自身为中心的广大范围内的敌人造成<font color=\"#5cb85c\">(100/200/300/400)</font>的伤害 ，并且减慢<font color=\"#5cb85c\">(50/80/110/140)%</font>攻速，持续3.5秒。"
		"DOTA_Tooltip_Ability_B05R" "三矢之训"
		"DOTA_Tooltip_Ability_B05R_Description" "【被动】让全战场友军的装甲提升<font color=\"#5cb85c\">(1/2/3/4)</font>护甲。<br />【启动】以雷电术冲击目标敌人，中断动作并造成<font color=\"#5cb85c\">(100/200/300/400)</font>+自身智慧×2的伤害。"
		"DOTA_Tooltip_Ability_B05T" "气霸西国"
		"DOTA_Tooltip_Ability_B05T_Description" "释放出霸气，让范围600内的敌人造成<font color=\"#5cb85c\">(700/900/1100)</font>伤害，并造成<font color=\"#5cb85c\">(1.5/2/2.5)</font>秒晕眩。"
		
		"DOTA_Tooltip_Ability_B05R_old" "三矢之训"
		"DOTA_Tooltip_Ability_B05R_old_Description" "让全战场友军的装甲提升<font color=\"#5cb85c\">(5/10/15/20)</font>护甲，持续20秒。"
		"DOTA_Tooltip_Ability_B05T_old" "圣光弹"
		"DOTA_Tooltip_Ability_B05T_old_Description" "出现一道光，让范围<font color=\"#5cb85c\">(800/900/100)</font>内的敌人造成<font color=\"#5cb85c\">(700/900/1100)</font>伤害，并造成<font color=\"#5cb85c\">(1.5/2/2.5)</font>秒晕眩。"

		"npc_dota_hero_slardar"    "真田幸村"
		"npc_dota_hero_slardar_bio"    "昌幸的次男，被称为“日本第一武士”的幸村，在大阪冬之阵中大胜德川军，是日本最有名气的武将。当父亲昌幸与德川对立时，以寡敌众击退大军而一举成名。关原合战时，与兄长信之对垒，跟随了父亲和西军，成功的在上田城拌住德川秀忠的大军，后来西军战败，幸村虽然被流放到九度山，但志气未减，蛰伏14年后应丰臣秀赖之邀进入大阪城。在冬之阵中布“真田丸”，发挥智略和武勇大败来犯的大军，并且严拒家康企图用信浓一国来拉拢的诱惑，而在夏之阵，更于茶臼山之战时三度杀到家康眼前，吓得家康丢弃帅旗而逃。"

		"DOTA_Tooltip_Ability_B06W" "真田勇士"
		"DOTA_Tooltip_Ability_B06W_Description" "振奋周围的友军，使他们增加<font color=\"#5cb85c\">(20/30/40/50)</font>攻击伤害，并且每秒回复<font color=\"#5cb85c\">(10/15/20/25)</font>法力，可叠加并持续12秒。"
		"DOTA_Tooltip_Ability_B06E" "连牙炎突"
		"DOTA_Tooltip_Ability_B06E_Description" "从枪尖释放炎弹在敌人之间弹跳，可以弹跳最多5次，造成<font color=\"#5cb85c\">(100/180/260/340)</font>伤害并且晕眩<font color=\"#5cb85c\">(0.5/0.8/1.1/1.4)</font>秒。 "
		"DOTA_Tooltip_Ability_B06R" "心眼"
		"DOTA_Tooltip_Ability_B06R_Description" "有<font color=\"#5cb85c\">(9/14/19/24)% </font>机会在战斗中闪避攻击 ，另外当真田幸村被敌方指定技能时，可以获得\"真田心眼术\"的保护效果，使真田幸村在接下来3秒内受到的法术伤害减少75% ，此效果每<font color=\"#5cb85c\">(36/28/20/12)</font>秒最多发动一次。 "
		"DOTA_Tooltip_Ability_B06T" "日本第一武士"
		"DOTA_Tooltip_Ability_B06T_Description" "转化为速度过人的日本第一武士，基础攻速从1.8变成0.9秒，增加<font color=\"#5cb85c\">(40/50/60)</font>攻击力，获得<font color=\"#5cb85c\">(500/750/1000)</font>额外生命值，使全军移动速度加快30%。持续<font color=\"#5cb85c\">(30/40/50)</font>秒。 "
		
		"DOTA_Tooltip_Ability_B06W_old" "真田勇士"
		"DOTA_Tooltip_Ability_B06W_old_Description" "振奋周围的友军，使他们增加<font color=\"#5cb85c\">(40/50/60/70)</font>攻击伤害，并且每秒回复<font color=\"#5cb85c\">(10/20/30/40)</font>生命，可叠加并持续20秒。"
		"DOTA_Tooltip_Ability_B06E_old" "连牙炎突"
		"DOTA_Tooltip_Ability_B06E_old_Description" "从枪尖释放炎弹在晕眩敌人，造成<font color=\"#5cb85c\">(150/250/350/450)</font>伤害并且晕眩<font color=\"#5cb85c\">(0.5/1/1.5/2)</font>秒。 "
		"DOTA_Tooltip_Ability_B06R_old" "心眼"
		"DOTA_Tooltip_Ability_B06R_old_Description" "有<font color=\"#5cb85c\">(8/16/24/32)% </font>机会在战斗中闪避攻击"
		"DOTA_Tooltip_Ability_B06T_old" "日本第一兵"
		"DOTA_Tooltip_Ability_B06T_old_Description" "转化为速度过人的日本第一兵，基础攻速从1.8变成0.9秒，增加<font color=\"#5cb85c\">(20/30/40)</font>攻击力，增加<font color=\"#5cb85c\">(10/15/20)</font>护甲，获得<font color=\"#5cb85c\">(500/750/1000)</font>额外生命值，使自身移动速度加快100%。持续<font color=\"#5cb85c\">(40/45/50)</font>秒。"

		"DOTA_Tooltip_Ability_B07W" "星瀑"
		"DOTA_Tooltip_Ability_B07W_Description" "呼叫无数流星降落在指定区域，每波流星造成40伤害。总共可降下10波。<br /><font color=\"#cc0000\">需维持施法</font>"
		"DOTA_Tooltip_Ability_B07E" "战线国崩队"
		"DOTA_Tooltip_Ability_B07E_Description" "在指定地点建立国崩队，国崩队可以提供炮击攻击支援，并且每秒治疗周围友军<font color=\"#5cb85c\">(1.0/1.5/2.0/2.5)% </font>生命， 国崩队将可以继承足利义昭相对应栏位的装备。国崩队上限2队，将随着英雄等级提升而强化。<br /><font color=\"#cc0000\">耗魔随技能等级提升降低，国崩队具有魔力，可使用对应栏位物品，但无法继承唯一物品，且不得使用“当世具足”。具50%法术抗性。</font>"
		"DOTA_Tooltip_Ability_B07R" "辉煌之势"
		"DOTA_Tooltip_Ability_B07R_Description" "使全战场友军的法力回复增快<font color=\"#5cb85c\">(0.7/1.4/2.1/2.8)</font>。技能等级3时，战线国崩队获得"真知"能力。 "
		"DOTA_Tooltip_Ability_B07T" "君临天下"
		"DOTA_Tooltip_Ability_B07T_Description" "以王者之姿君临天下，将会不断落下神光打击周围敌人。每束神光可以造成<font color=\"#5cb85c\">(200/350/500)</font>点伤害，对建筑物造成30%伤害。 可持续9秒。 "


		"npc_dota_hero_pugna" "本愿寺显如"
		"npc_dota_hero_pugna_bio" "日本佛教一向宗第十一代法主。一向宗自1488年开始，便以发动暴动的手段争取领土与武士阶级抗衡，希望能将日本改造成以佛为主的佛教国家。自1500年代左右，甚至将加贺一国的武士势力完全逐出，成为“以佛治国”的政治实体。西元1571年，由于一向宗圣地比叡山因庇护朝仓浅井联军而遭信长烧杀殆尽，因此痛骂信长为“佛敌”，向信徒鼓吹“为佛而战可上天堂”的思想，发出“打倒信长”的一向宗徒暴动命令（一向一揆）。"
		"DOTA_Tooltip_Ability_B25W" "退魔击"
		"DOTA_Tooltip_Ability_B25W_Description" "打出一个负力场的能源弹，可以烧掉目标敌军<font color=\"#5cb85c\">(250/450/650/1000)</font>的法力，并且造成等量的伤害。"
		"DOTA_Tooltip_Ability_B25E" "除魔经"
		"DOTA_Tooltip_Ability_B25E_Description" "从自身释放出除魔经文打击范围<font color=\"#5cb85c\">(1000/1300/1600/1900)</font>的敌军，对他们造成<font color=\"#5cb85c\">(175/300/425/550)</font>伤害，最多可以伤害<font color=\"#5cb85c\">(5/6/7/8)</font>个敌军 。 "
		"DOTA_Tooltip_Ability_B25R" "死之手指"
		"DOTA_Tooltip_Ability_B25R_Description" "以恶力将目标敌军内外翻转，给予严重的撕裂，造成<font color=\"#5cb85c\">(200/300/400/500)</font>的伤害并且晕眩<font color=\"#5cb85c\">(1.0/1.4/1.8/2.2)</font>秒。 "
		"DOTA_Tooltip_Ability_B25T" "阿修罗地狱"
		"DOTA_Tooltip_Ability_B25T_Description" "使指定<font color=\"#5cb85c\">(1000/1100/1200)</font>的范围化成阿修罗地狱，每秒造成<font color=\"#5cb85c\">(400/600/1000)</font>伤害，持续<font color=\"#5cb85c\">(4/5/6)</font>秒。"
		"DOTA_Tooltip_Ability_B25E_old" "除魔经"
		"DOTA_Tooltip_Ability_B25E_old_Description" "咏唱除魔经文打击范围<font color=\"#5cb85c\">(1000)</font>的敌军，每段经文造成<font color=\"#5cb85c\">(75/150/225/300)</font>伤害，持续2.5秒。 "
		"DOTA_Tooltip_Ability_B25R_old" "死之手指"
		"DOTA_Tooltip_Ability_B25R_old_Description" "以恶力将地图上任一目标敌军内外翻转，给予严重的撕裂，造成<font color=\"#5cb85c\">(500/600/700/800)</font>的伤害并且晕眩1秒。 "
		"DOTA_Tooltip_Ability_B25T_old" "阿修罗地狱"
		"DOTA_Tooltip_Ability_B25T_old_Description" "使指定<font color=\"#5cb85c\">(1000/1100/1200)</font>的范围化成阿修罗地狱，每秒造成<font color=\"#5cb85c\">(400/600/1000)</font>伤害，持续<font color=\"#5cb85c\">(7/8/9)</font>秒。"

		"npc_dota_hero_dragon_knight" "上杉谦信"
		"npc_dota_hero_dragon_knight_bio"  "越后战国大名人称\"越后之龙\"、\"北陆的守护神\"，由山内上杉家继承上杉姓氏与关东管领职，入道后改名谦信。虔诚信仰战神．毗沙门天，战场中常以白布染上“毗”字的军旗为号，和宿敌武田信玄及、关东的北条氏康、氏政父子，有过无以数计的合战。为人秉持正义，绝对不打没有大义的合战，是战国时代第一猛将，据说谦信自始至终每一场战役从来没有败过。信玄死后，谦信回应足利义昭的号召，转而向西，吞并越中，征服能登，突入越前，攻击织田氏，并在手取川大败织田名将柴田胜家。但随即因脑溢血死于军中。世人称他为\"军神\"。 "
		"DOTA_Tooltip_Ability_B32D" "神烈" 
		"DOTA_Tooltip_Ability_B32D_Description" "使指定敌人陷入神烈的包围，使他们无法施法，并降低20% 攻击伤害，100%攻击速度，持续5.5秒。<br /><font color=\"#cc0000\">此技能仅于施展“毗沙门天”期间才可施放。</font>"
		"DOTA_Tooltip_Ability_B32W" "神斩"
		"DOTA_Tooltip_Ability_B32W_Description" "瞬间冲到目标敌军身旁，造成<font color=\"#5cb85c\">(100/200/300/400)</font>的伤害，并且击晕<font color=\"#5cb85c\">(0.4/0.7/1.0/1.3)</font>秒，在接下来的8秒提升<font color=\"#5cb85c\">(50/80/110/140)%</font>攻速 。"
		"DOTA_Tooltip_Ability_B32E" "神闪"
		"DOTA_Tooltip_Ability_B32E_Description" "化为一道冰径横贯到指定地点，可以对一路上的所有敌人造成<font color=\"#5cb85c\">(100/200/300/400)</font>的伤害并且使他们冰冻<font color=\"#5cb85c\">(0.5/1.0/1.5/2.0)</font>秒。"
		"DOTA_Tooltip_Ability_B32R" "神阵"
		"DOTA_Tooltip_Ability_B32R_Description" "永久提升<font color=\"#5cb85c\">(4/8/12/16)</font>的力量，并且当被攻击时，可以以自身为中心召唤一场冰风暴击打周围的敌人，对他们造成120伤害并回复自身40法力，此效果每<font color=\"#5cb85c\">(10/8/6/4)</font>秒最多发动一次。 "
		"DOTA_Tooltip_Ability_B32T" "毗沙门天"
		"DOTA_Tooltip_Ability_B32T_Description" "得到威力强大的毗沙门天之力量，具有20% 额外真实伤害以及增加<font color=\"#5cb85c\">(50/90/130)</font>攻击伤害 、基础攻速从1.8变为1.4，并且获得可以施放神烈的能力。可持续30秒。 "

		"DOTA_Tooltip_Ability_B32D_old" "军神" 
		"DOTA_Tooltip_Ability_B32D_old_Description" "增加自身7点基础装甲，并增加900范围内所有友方部队2点装甲。"
		"DOTA_Tooltip_Ability_B32W_old" "神斩"
		"DOTA_Tooltip_Ability_B32W_old_Description" "瞬间冲到目标敌军身旁，造成<font color=\"#5cb85c\">(100/200/300/400)</font>的伤害，并且击晕<font color=\"#5cb85c\">(0.7/1/1.3/1.6)</font>秒，在接下来的3秒提升<font color=\"#5cb85c\">(350/400/450/500)%</font>攻速与300跑速。"
		"DOTA_Tooltip_Ability_B32E_old" "神闪"
		"DOTA_Tooltip_Ability_B32E_old_Description" "化为一道冰径横贯到指定地点，可以对一路上的所有敌人造成<font color=\"#5cb85c\">(100/200/300/400)</font>的伤害并且使他们冰冻<font color=\"#5cb85c\">(1.4/1.6/1.8/2)</font>秒。"
		"DOTA_Tooltip_Ability_B32R_old" "神烈"
		"DOTA_Tooltip_Ability_B32R_old_Description" "令指定敌人陷入神烈的包围，每秒造成<font color=\"#5cb85c\">(10/20/30/40)</font>点伤害并无法施法，而且减少<font color=\"#5cb85c\">(10/20/30/40)%</font>攻击力、攻击及移动速度。持续<font color=\"#5cb85c\">(5/6/7/8)</font>秒。"
		"DOTA_Tooltip_Ability_B32T_old" "毗沙门天"
